station_uid,live_provider_key,provider,provider_station_id,station_name,water_year,water_month,month_label,month_start_water_day,n_daily_obs,monthly_min_daily_obs,monthly_mean_ok,swe_month_mean_in,swe_month_max_in,monthly_ref_ok,monthly_ref_n_years,min_years_for_monthly_context,monthly_ref_start_date,monthly_ref_end_date,monthly_ref_start_wy,monthly_ref_end_wy,monthly_ref_label,monthly_ref_wy_label,monthly_ref_p30_swe_in,monthly_ref_p50_swe_in,monthly_ref_p70_swe_in
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,1,Oct,1,12,10,TRUE,0.1225,0.33,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3139859649122807,0.48774193548387096,0.6755354838709677
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,2,Nov,32,30,10,TRUE,0.532,2.19,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,3,Dec,62,31,10,TRUE,1.543225806451613,2.29,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,4,Jan,93,31,10,TRUE,12.481935483870968,22,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,5,Feb,124,27,10,TRUE,25.534814814814816,28.6,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,6,Mar,152,31,10,TRUE,27.638709677419357,30.32,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,7,Apr,183,30,10,TRUE,21.094333333333335,24.49,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,8,May,213,31,10,TRUE,2.5412903225806454,13.17,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,9,Jun,244,26,10,TRUE,0.2580769230769231,0.45,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,11,Aug,305,3,10,FALSE,,0.04,TRUE,18,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.11486249999999998,0.26873514431239387,0.4560967741935483
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2017,12,Sep,336,3,10,FALSE,,0.12,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.0847925925925926,0.2,0.5905948717948717
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,2,Nov,32,9,10,FALSE,,0.37,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,3,Dec,62,5,10,FALSE,,0.19,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,4,Jan,93,21,10,TRUE,0.4361904761904762,1,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,5,Feb,124,13,10,TRUE,1.0692307692307692,2.01,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,6,Mar,152,31,10,TRUE,9.406129032258065,12.23,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,7,Apr,183,30,10,TRUE,2.986666666666667,9.4,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,8,May,213,31,10,TRUE,0.37129032258064515,0.75,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,9,Jun,244,30,10,TRUE,0.168,0.49,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2018,10,Jul,274,15,10,TRUE,0.028666666666666667,0.07,TRUE,24,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.2816696329254727,0.4156451612903226,0.5361935483870967
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,1,Oct,1,2,10,FALSE,,0.03,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3139859649122807,0.48774193548387096,0.6755354838709677
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,2,Nov,32,9,10,FALSE,,4.29,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,3,Dec,62,31,10,TRUE,5.163548387096774,5.67,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,4,Jan,93,31,10,TRUE,9.397096774193548,12.51,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,5,Feb,124,27,10,TRUE,21.011111111111113,26.57,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,6,Mar,152,31,10,TRUE,29.761935483870968,31.29,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,7,Apr,183,30,10,TRUE,24.771,30.77,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,8,May,213,31,10,TRUE,4.336129032258064,13.5,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,9,Jun,244,30,10,TRUE,0.8016666666666666,1.71,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,10,Jul,274,29,10,TRUE,0.2893103448275862,0.34,TRUE,24,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.2816696329254727,0.4156451612903226,0.5361935483870967
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2019,12,Sep,336,9,10,FALSE,,0.05,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.0847925925925926,0.2,0.5905948717948717
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,2,Nov,32,4,10,FALSE,,2.97,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,3,Dec,62,31,10,TRUE,6.51,7.26,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,4,Jan,93,31,10,TRUE,6.5364516129032255,7.23,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,5,Feb,124,29,10,TRUE,2.5913793103448275,6.05,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,6,Mar,152,31,10,TRUE,3.075483870967742,6.62,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,7,Apr,183,30,10,TRUE,5.847666666666667,9.66,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,8,May,213,31,10,TRUE,0.66,1.35,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,9,Jun,244,30,10,TRUE,0.33366666666666667,0.54,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,10,Jul,274,31,10,TRUE,0.14774193548387096,0.23,TRUE,24,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.2816696329254727,0.4156451612903226,0.5361935483870967
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2020,11,Aug,305,7,10,FALSE,,0.08,TRUE,18,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.11486249999999998,0.26873514431239387,0.4560967741935483
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,2,Nov,32,14,10,TRUE,0.1792857142857143,0.51,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,3,Dec,62,20,10,TRUE,2.3135,3.23,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,4,Jan,93,31,10,TRUE,3.014516129032258,9.54,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,5,Feb,124,28,10,TRUE,9.984642857142857,10.83,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,6,Mar,152,31,10,TRUE,9.834516129032258,10.76,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,7,Apr,183,29,10,TRUE,2.489655172413793,8.26,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,8,May,213,31,10,TRUE,0.2829032258064516,0.59,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2021,9,Jun,244,17,10,TRUE,0.04,0.11,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,1,Oct,1,9,10,FALSE,,0.97,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3139859649122807,0.48774193548387096,0.6755354838709677
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,2,Nov,32,17,10,TRUE,0.1111764705882353,0.43,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,3,Dec,62,22,10,TRUE,6.9777272727272726,13.57,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,4,Jan,93,31,10,TRUE,12.453225806451613,13.49,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,5,Feb,124,28,10,TRUE,8.3725,11.09,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,6,Mar,152,31,10,TRUE,3.6261290322580644,6.46,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,7,Apr,183,30,10,TRUE,1.077,2.35,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,8,May,213,27,10,TRUE,0.38333333333333336,0.58,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2022,9,Jun,244,17,10,TRUE,0.13,0.32,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2023,2,Nov,32,17,10,TRUE,1.7705882352941176,3.03,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2023,3,Dec,62,30,10,TRUE,6.62,8.47,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2023,4,Jan,93,31,10,TRUE,17.80741935483871,22.88,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2023,5,Feb,124,28,10,TRUE,23.663214285714286,29.12,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2023,6,Mar,152,30,10,TRUE,39.07033333333333,44.82,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,1,Oct,1,4,10,FALSE,,0.34,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3139859649122807,0.48774193548387096,0.6755354838709677
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,2,Nov,32,30,10,TRUE,0.613,0.91,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,3,Dec,62,31,10,TRUE,0.8216129032258065,1.07,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,4,Jan,93,31,10,TRUE,3.8561290322580644,6.02,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,5,Feb,124,29,10,TRUE,9.635172413793104,11.83,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,6,Mar,152,31,10,TRUE,16.82032258064516,18.47,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.791677419354839,16.226129032258065,23.992967741935484
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,7,Apr,183,30,10,TRUE,15.158,19.64,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,3.638966666666667,7.819440476190476,16.89313333333332
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,8,May,213,31,10,TRUE,1.1180645161290323,3.59,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.7996129032258065,1.1413793103448275,4.297032258064516
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,9,Jun,244,30,10,TRUE,0.531,0.7,TRUE,32,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3764103448275861,0.5923214285714286,0.8933
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,10,Jul,274,31,10,TRUE,0.4938709677419355,0.65,TRUE,24,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.2816696329254727,0.4156451612903226,0.5361935483870967
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,11,Aug,305,31,10,TRUE,0.45903225806451614,0.59,TRUE,18,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.11486249999999998,0.26873514431239387,0.4560967741935483
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2024,12,Sep,336,30,10,TRUE,0.48433333333333334,0.63,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.0847925925925926,0.2,0.5905948717948717
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2025,1,Oct,1,31,10,TRUE,0.5116129032258064,0.71,TRUE,17,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.3139859649122807,0.48774193548387096,0.6755354838709677
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2025,2,Nov,32,30,10,TRUE,1.267,2.83,TRUE,29,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,0.4274476190476191,0.77,1.4029999999999996
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2025,3,Dec,62,31,10,TRUE,1.8706451612903225,2.9,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,2.2692145161290322,3.1578225806451616,5.467225806451612
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2025,4,Jan,93,31,10,TRUE,1.1896774193548387,2.12,TRUE,33,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,5.871548387096773,9.357000000000001,12.215935483870968
CDEC_snow_sensor_KIB,cdec_snow_sensor,CA DWR / CDEC / CCSS,KIB,LOWER KIBBIE RIDGE,2025,5,Feb,124,28,10,TRUE,4.060714285714286,6.68,TRUE,34,10,1990-11-01,2025-09-01,1991,2025,Nov 1990–Sep 2025,WY1991–WY2025,9.314607142857144,11.401533251231527,18.748571428571427
